Name,Type,Mean index value,Index value SD,Mean index value (visible),Index value (visible) SD,Area [ha],index_name,source_folder,measurement,altitude_m,CV
POLO5malykwadrat,Area,0.79783,0.04423,0.79499,0.04116,0.00025,GNDVI,"7 48JBZ19,09_JESI50",7,50,0.055437875
ENRO2duzykwadrat,Area,0.34169,0.1052,0.3421,0.10484,0.00061,LCI,"7 48JBZ19,09_JESI50",7,50,0.307881413
ENRO2malykwadrat,Area,0.34756,0.09163,0.34761,0.09158,0.0003,LCI,"7 48JBZ19,09_JESI50",7,50,0.263637933
ENRO3duzykwadrat,Area,0.34601,0.09202,0.34613,0.09203,0.00055,LCI,"7 48JBZ19,09_JESI50",7,50,0.265946071
ENRO3malykwadrat,Area,0.35611,0.09075,0.35611,0.09075,0.00025,LCI,"7 48JBZ19,09_JESI50",7,50,0.254836989
ENRO4duzykwadrat,Area,0.37973,0.09815,0.37951,0.09786,0.00069,LCI,"7 48JBZ19,09_JESI50",7,50,0.258473126
ENRO4malykwadrat,Area,0.39742,0.09507,0.3973,0.09493,0.00025,LCI,"7 48JBZ19,09_JESI50",7,50,0.239217956
ENRO5duzykwadrat,Area,0.41033,0.09525,0.41011,0.09485,0.00068,LCI,"7 48JBZ19,09_JESI50",7,50,0.232130237
ENRO5malykwadrat,Area,0.43094,0.08818,0.43115,0.08829,0.00023,LCI,"7 48JBZ19,09_JESI50",7,50,0.204622453
POLO2duzykwadrat,Area,0.34544,0.10483,0.34751,0.10324,0.00052,LCI,"7 48JBZ19,09_JESI50",7,50,0.303468041
POLO2malykwadrat,Area,0.3233,0.08574,0.32393,0.0852,0.00031,LCI,"7 48JBZ19,09_JESI50",7,50,0.265202598
POLO3duzykwadrat,Area,0.32781,0.10515,0.33508,0.09993,0.00066,LCI,"7 48JBZ19,09_JESI50",7,50,0.320765077
POLO3malykwadrat,Area,0.30568,0.0797,0.30634,0.07921,0.00028,LCI,"7 48JBZ19,09_JESI50",7,50,0.260730175
POLO4duzykwadrat,Area,0.33924,0.11652,0.34426,0.11264,0.00075,LCI,"7 48JBZ19,09_JESI50",7,50,0.343473647
POLO4malykwadrat,Area,0.33801,0.08625,0.338,0.08616,0.0003,LCI,"7 48JBZ19,09_JESI50",7,50,0.255169965
POLO5duzykwadrat,Area,0.38952,0.10316,0.38943,0.10255,0.0007,LCI,"7 48JBZ19,09_JESI50",7,50,0.264838776
POLO5malykwadrat,Area,0.40089,0.08124,0.4009,0.08126,0.00025,LCI,"7 48JBZ19,09_JESI50",7,50,0.202649106
ENRO2duzykwadrat,Area,0.59698,0.29093,0.53659,0.2464,0.00061,MCARI,"7 48JBZ19,09_JESI50",7,50,0.487336259
ENRO2malykwadrat,Area,0.65046,0.2162,0.61206,0.18533,0.0003,MCARI,"7 48JBZ19,09_JESI50",7,50,0.332380162
ENRO3duzykwadrat,Area,0.66872,0.28834,0.59434,0.24526,0.00055,MCARI,"7 48JBZ19,09_JESI50",7,50,0.43118196
ENRO3malykwadrat,Area,0.77329,0.19403,0.71963,0.15674,0.00025,MCARI,"7 48JBZ19,09_JESI50",7,50,0.250914922
ENRO4duzykwadrat,Area,0.60307,0.26225,0.56714,0.23267,0.00069,MCARI,"7 48JBZ19,09_JESI50",7,50,0.434858308
ENRO4malykwadrat,Area,0.65128,0.18598,0.62732,0.16125,0.00025,MCARI,"7 48JBZ19,09_JESI50",7,50,0.285560742
ENRO5duzykwadrat,Area,0.55917,0.23571,0.55135,0.21322,0.00068,MCARI,"7 48JBZ19,09_JESI50",7,50,0.42153549
ENRO5malykwadrat,Area,0.63802,0.17339,0.63483,0.15514,0.00023,MCARI,"7 48JBZ19,09_JESI50",7,50,0.271762641
POLO2duzykwadrat,Area,0.62481,0.24384,0.59199,0.22007,0.00052,MCARI,"7 48JBZ19,09_JESI50",7,50,0.39026264
POLO2malykwadrat,Area,0.68426,0.18147,0.66205,0.16451,0.00031,MCARI,"7 48JBZ19,09_JESI50",7,50,0.265206208
POLO3duzykwadrat,Area,0.70582,0.22387,0.65699,0.18658,0.00066,MCARI,"7 48JBZ19,09_JESI50",7,50,0.317177184
POLO3malykwadrat,Area,0.75659,0.16701,0.72365,0.13298,0.00028,MCARI,"7 48JBZ19,09_JESI50",7,50,0.220740427
POLO4duzykwadrat,Area,0.63998,0.21728,0.62968,0.20171,0.00075,MCARI,"7 48JBZ19,09_JESI50",7,50,0.33951061
POLO4malykwadrat,Area,0.69533,0.1589,0.68988,0.14909,0.0003,MCARI,"7 48JBZ19,09_JESI50",7,50,0.228524585
POLO5duzykwadrat,Area,0.57328,0.21128,0.58313,0.20516,0.0007,MCARI,"7 48JBZ19,09_JESI50",7,50,0.368545911
POLO5malykwadrat,Area,0.65951,0.17224,0.652,0.16197,0.00025,MCARI,"7 48JBZ19,09_JESI50",7,50,0.261163591
ENRO2duzykwadrat,Area,0.67694,0.16849,0.65481,0.15948,0.00061,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.248899459
ENRO2malykwadrat,Area,0.7326,0.10049,0.72813,0.09811,0.0003,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.137168987
ENRO3duzykwadrat,Area,0.73678,0.14258,0.70992,0.13626,0.00055,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.193517739
ENRO3malykwadrat,Area,0.80131,0.06099,0.79002,0.05432,0.00025,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.076112865
ENRO4duzykwadrat,Area,0.7036,0.1531,0.68302,0.14432,0.00069,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.217595225
ENRO4malykwadrat,Area,0.75787,0.07251,0.75046,0.06597,0.00025,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.095676039
ENRO5duzykwadrat,Area,0.68621,0.15575,0.68293,0.14604,0.00068,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.226971335
ENRO5malykwadrat,Area,0.76818,0.06973,0.76675,0.06489,0.00023,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.090772996
POLO2duzykwadrat,Area,0.68401,0.15897,0.6769,0.15539,0.00052,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.232408883
POLO2malykwadrat,Area,0.73306,0.09141,0.731,0.08959,0.00031,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.124696478
POLO3duzykwadrat,Area,0.73831,0.13084,0.71664,0.12312,0.00066,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.177215533
POLO3malykwadrat,Area,0.78302,0.06484,0.77306,0.05784,0.00028,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.082807591
POLO4duzykwadrat,Area,0.69587,0.14562,0.69213,0.14259,0.00075,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.209263224
POLO4malykwadrat,Area,0.75842,0.06715,0.75649,0.06541,0.0003,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.088539332
POLO5duzykwadrat,Area,0.66961,0.14621,0.67845,0.1408,0.0007,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.21835098
POLO5malykwadrat,Area,0.749,0.07684,0.74916,0.07518,0.00025,MCARI2,"7 48JBZ19,09_JESI50",7,50,0.10259012
ENRO2duzykwadrat,Area,0.20731,0.07042,0.20902,0.06922,0.00061,NDRE,"7 48JBZ19,09_JESI50",7,50,0.33968453
ENRO2malykwadrat,Area,0.2054,0.06984,0.2063,0.06918,0.0003,NDRE,"7 48JBZ19,09_JESI50",7,50,0.340019474
ENRO3duzykwadrat,Area,0.24333,0.06763,0.24339,0.06752,0.00055,NDRE,"7 48JBZ19,09_JESI50",7,50,0.277935314
ENRO3malykwadrat,Area,0.26831,0.07668,0.26817,0.07674,0.00025,NDRE,"7 48JBZ19,09_JESI50",7,50,0.285788826
ENRO4duzykwadrat,Area,0.28711,0.06797,0.2862,0.06727,0.00069,NDRE,"7 48JBZ19,09_JESI50",7,50,0.236738532
ENRO4malykwadrat,Area,0.30343,0.07587,0.30207,0.07447,0.00025,NDRE,"7 48JBZ19,09_JESI50",7,50,0.250041196
ENRO5duzykwadrat,Area,0.32207,0.06948,0.31906,0.06712,0.00068,NDRE,"7 48JBZ19,09_JESI50",7,50,0.2157295
ENRO5malykwadrat,Area,0.34474,0.07717,0.34215,0.07475,0.00023,NDRE,"7 48JBZ19,09_JESI50",7,50,0.223849858
POLO2duzykwadrat,Area,0.18941,0.0717,0.1967,0.06856,0.00052,NDRE,"7 48JBZ19,09_JESI50",7,50,0.378543899
POLO2malykwadrat,Area,0.19349,0.06681,0.19704,0.06537,0.00031,NDRE,"7 48JBZ19,09_JESI50",7,50,0.345289162
POLO3duzykwadrat,Area,0.22764,0.08911,0.23615,0.08533,0.00066,NDRE,"7 48JBZ19,09_JESI50",7,50,0.391451415
POLO3malykwadrat,Area,0.21246,0.06694,0.21497,0.06578,0.00028,NDRE,"7 48JBZ19,09_JESI50",7,50,0.315071072
POLO4duzykwadrat,Area,0.26007,0.09399,0.26288,0.09199,0.00075,NDRE,"7 48JBZ19,09_JESI50",7,50,0.361402699
POLO4malykwadrat,Area,0.25351,0.07356,0.25296,0.07254,0.0003,NDRE,"7 48JBZ19,09_JESI50",7,50,0.290166068
POLO5duzykwadrat,Area,0.30842,0.0789,0.30529,0.07759,0.0007,NDRE,"7 48JBZ19,09_JESI50",7,50,0.255819986
POLO5malykwadrat,Area,0.30878,0.06895,0.30625,0.06694,0.00025,NDRE,"7 48JBZ19,09_JESI50",7,50,0.223298141
ENRO2duzykwadrat,Area,0.87895,0.07426,0.87046,0.07332,0.00061,NDVI,"7 48JBZ19,09_JESI50",7,50,0.084487172
ENRO2malykwadrat,Area,0.88165,0.05369,0.87752,0.05203,0.0003,NDVI,"7 48JBZ19,09_JESI50",7,50,0.060897181
ENRO3duzykwadrat,Area,0.88966,0.04797,0.88405,0.04586,0.00055,NDVI,"7 48JBZ19,09_JESI50",7,50,0.053919475
ENRO3malykwadrat,Area,0.88824,0.03639,0.88442,0.0335,0.00025,NDVI,"7 48JBZ19,09_JESI50",7,50,0.040968657
ENRO4duzykwadrat,Area,0.89326,0.04218,0.88648,0.03882,0.00069,NDVI,"7 48JBZ19,09_JESI50",7,50,0.047220294
ENRO4malykwadrat,Area,0.8948,0.04145,0.88942,0.03875,0.00025,NDVI,"7 48JBZ19,09_JESI50",7,50,0.046323201
ENRO5duzykwadrat,Area,0.87463,0.08848,0.86649,0.08911,0.00068,NDVI,"7 48JBZ19,09_JESI50",7,50,0.101162777
ENRO5malykwadrat,Area,0.90011,0.04051,0.89124,0.03688,0.00023,NDVI,"7 48JBZ19,09_JESI50",7,50,0.04500561
POLO2duzykwadrat,Area,0.87015,0.05783,0.86933,0.05682,0.00052,NDVI,"7 48JBZ19,09_JESI50",7,50,0.066459806
POLO2malykwadrat,Area,0.86079,0.05535,0.86012,0.05499,0.00031,NDVI,"7 48JBZ19,09_JESI50",7,50,0.064301398
POLO3duzykwadrat,Area,0.87154,0.07567,0.87233,0.06871,0.00066,NDVI,"7 48JBZ19,09_JESI50",7,50,0.086823324
POLO3malykwadrat,Area,0.87208,0.03971,0.87057,0.03844,0.00028,NDVI,"7 48JBZ19,09_JESI50",7,50,0.045534813
POLO4duzykwadrat,Area,0.86303,0.09112,0.86355,0.08646,0.00075,NDVI,"7 48JBZ19,09_JESI50",7,50,0.105581498
POLO4malykwadrat,Area,0.8714,0.04566,0.86919,0.0441,0.0003,NDVI,"7 48JBZ19,09_JESI50",7,50,0.052398439
POLO5duzykwadrat,Area,0.86739,0.07877,0.86477,0.07704,0.0007,NDVI,"7 48JBZ19,09_JESI50",7,50,0.090812668
POLO5malykwadrat,Area,0.87996,0.04839,0.87592,0.04618,0.00025,NDVI,"7 48JBZ19,09_JESI50",7,50,0.054991136
ENRO2duzykwadrat,Area,0.63194,0.08254,0.62086,0.07961,0.00061,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.130613666
ENRO2malykwadrat,Area,0.66153,0.04581,0.65784,0.04416,0.0003,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.06924856
ENRO3duzykwadrat,Area,0.66128,0.06105,0.65023,0.05857,0.00055,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.092320953
ENRO3malykwadrat,Area,0.69022,0.02492,0.68414,0.02135,0.00025,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.03610443
ENRO4duzykwadrat,Area,0.64517,0.06826,0.63835,0.06541,0.00069,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.105801572
ENRO4malykwadrat,Area,0.67122,0.02946,0.66849,0.02709,0.00025,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.04389023
ENRO5duzykwadrat,Area,0.63728,0.07851,0.63425,0.07526,0.00068,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.123195456
ENRO5malykwadrat,Area,0.67789,0.02949,0.67504,0.02623,0.00023,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.043502633
POLO2duzykwadrat,Area,0.63405,0.07777,0.63023,0.07667,0.00052,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.122655942
POLO2malykwadrat,Area,0.65742,0.04177,0.6556,0.04091,0.00031,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.063536248
POLO3duzykwadrat,Area,0.65627,0.06575,0.64952,0.06087,0.00066,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.100187423
POLO3malykwadrat,Area,0.67881,0.02826,0.67385,0.02513,0.00028,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.041631679
POLO4duzykwadrat,Area,0.63427,0.07739,0.63495,0.07576,0.00075,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.122014284
POLO4malykwadrat,Area,0.66797,0.02876,0.66773,0.02831,0.0003,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.043055826
POLO5duzykwadrat,Area,0.62734,0.07404,0.6302,0.07127,0.0007,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.118022125
POLO5malykwadrat,Area,0.66718,0.03328,0.66662,0.03239,0.00025,OSAVI,"7 48JBZ19,09_JESI50",7,50,0.049881591
ENRO2duzykwadrat,Area,0.94842,0.0262,0.94927,0.02422,0.00061,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.027624892
ENRO2malykwadrat,Area,0.94715,0.02075,0.94725,0.02044,0.0003,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.021907829
ENRO3duzykwadrat,Area,0.94066,0.02502,0.94275,0.02227,0.00055,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.026598346
ENRO3malykwadrat,Area,0.93839,0.02095,0.93943,0.01918,0.00025,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.022325472
ENRO4duzykwadrat,Area,0.94268,0.02538,0.94464,0.02259,0.00069,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.02692324
ENRO4malykwadrat,Area,0.94397,0.02182,0.9447,0.02066,0.00025,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.023115141
ENRO5duzykwadrat,Area,0.95388,0.02343,0.95379,0.02291,0.00068,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.024562838
ENRO5malykwadrat,Area,0.95343,0.01822,0.9527,0.0188,0.00023,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.01910995
POLO2duzykwadrat,Area,0.94075,0.02624,0.94137,0.02489,0.00052,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.027892639
POLO2malykwadrat,Area,0.93659,0.02291,0.93715,0.02175,0.00031,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.024461077
POLO3duzykwadrat,Area,0.9306,0.02718,0.93392,0.02336,0.00066,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.029206963
POLO3malykwadrat,Area,0.92868,0.022,0.92996,0.02042,0.00028,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.023689538
POLO4duzykwadrat,Area,0.93682,0.02788,0.93964,0.02451,0.00075,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.029760253
POLO4malykwadrat,Area,0.93357,0.02277,0.93437,0.02177,0.0003,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.024390244
POLO5duzykwadrat,Area,0.94649,0.02397,0.94681,0.02307,0.0007,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.025325149
POLO5malykwadrat,Area,0.94422,0.02144,0.9442,0.02139,0.00025,SIPI2,"7 48JBZ19,09_JESI50",7,50,0.022706573
ENRO2duzykwadrat,Area,0.76804,0.06705,0.7656,0.06557,0.00061,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.087300141
ENRO2malykwadrat,Area,0.78012,0.052,0.77623,0.04877,0.0003,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.066656412
ENRO3duzykwadrat,Area,0.78649,0.05468,0.78156,0.05117,0.00055,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.069524088
ENRO3malykwadrat,Area,0.79869,0.04872,0.79167,0.04332,0.00025,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.060999887
ENRO4duzykwadrat,Area,0.7976,0.05535,0.79117,0.05155,0.00069,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.069395687
ENRO4malykwadrat,Area,0.81033,0.04925,0.79964,0.0421,0.00025,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.060777708
ENRO5duzykwadrat,Area,0.78012,0.07151,0.7719,0.06731,0.00068,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.091665385
ENRO5malykwadrat,Area,0.7981,0.05475,0.78921,0.04891,0.00023,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.068600426
POLO2duzykwadrat,Area,0.74392,0.06065,0.74366,0.06017,0.00052,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.081527584
POLO2malykwadrat,Area,0.7564,0.05066,0.75594,0.0502,0.00031,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.066975145
POLO3duzykwadrat,Area,0.74532,0.09113,0.74389,0.0905,0.00066,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.122269629
POLO3malykwadrat,Area,0.7651,0.06054,0.76324,0.05917,0.00028,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.079126912
POLO4duzykwadrat,Area,0.75252,0.09345,0.74928,0.0923,0.00075,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.124182746
POLO4malykwadrat,Area,0.78697,0.05017,0.78275,0.04687,0.0003,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.063750842
POLO5duzykwadrat,Area,0.76536,0.08559,0.76134,0.08415,0.0007,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.111829727
POLO5malykwadrat,Area,0.79562,0.05057,0.78961,0.04638,0.00025,GNDVI,"8 53JZ28,08_ZAG30",8,30,0.063560494
ENRO2duzykwadrat,Area,0.35149,0.08205,0.35155,0.08192,0.00061,LCI,"8 53JZ28,08_ZAG30",8,30,0.233434806
ENRO2malykwadrat,Area,0.35603,0.07585,0.35602,0.07583,0.0003,LCI,"8 53JZ28,08_ZAG30",8,30,0.213043845
ENRO3duzykwadrat,Area,0.37702,0.07612,0.37691,0.07597,0.00055,LCI,"8 53JZ28,08_ZAG30",8,30,0.201899103
ENRO3malykwadrat,Area,0.38996,0.07412,0.38976,0.07387,0.00025,LCI,"8 53JZ28,08_ZAG30",8,30,0.190070776
ENRO4duzykwadrat,Area,0.41375,0.07927,0.41238,0.07783,0.00069,LCI,"8 53JZ28,08_ZAG30",8,30,0.191589124
ENRO4malykwadrat,Area,0.42862,0.07854,0.42608,0.07607,0.00025,LCI,"8 53JZ28,08_ZAG30",8,30,0.183239233
ENRO5duzykwadrat,Area,0.42362,0.08102,0.41907,0.07639,0.00068,LCI,"8 53JZ28,08_ZAG30",8,30,0.191256315
ENRO5malykwadrat,Area,0.43832,0.07643,0.43384,0.07207,0.00023,LCI,"8 53JZ28,08_ZAG30",8,30,0.174370323
POLO2duzykwadrat,Area,0.33527,0.07823,0.33531,0.07813,0.00052,LCI,"8 53JZ28,08_ZAG30",8,30,0.233334328
POLO2malykwadrat,Area,0.33423,0.07155,0.33423,0.0715,0.00031,LCI,"8 53JZ28,08_ZAG30",8,30,0.214074141
POLO3duzykwadrat,Area,0.36029,0.0901,0.36019,0.0899,0.00066,LCI,"8 53JZ28,08_ZAG30",8,30,0.250076327
POLO3malykwadrat,Area,0.35833,0.07277,0.35823,0.0726,0.00028,LCI,"8 53JZ28,08_ZAG30",8,30,0.203080959
POLO4duzykwadrat,Area,0.38767,0.0972,0.38645,0.09606,0.00075,LCI,"8 53JZ28,08_ZAG30",8,30,0.250728713
POLO4malykwadrat,Area,0.39836,0.07862,0.39698,0.07702,0.0003,LCI,"8 53JZ28,08_ZAG30",8,30,0.197359173
POLO5duzykwadrat,Area,0.41991,0.08795,0.41722,0.0856,0.0007,LCI,"8 53JZ28,08_ZAG30",8,30,0.209449644
POLO5malykwadrat,Area,0.4413,0.07443,0.43749,0.07073,0.00025,LCI,"8 53JZ28,08_ZAG30",8,30,0.168660775
ENRO2duzykwadrat,Area,0.89759,0.23236,0.87134,0.21794,0.00061,MCARI,"8 53JZ28,08_ZAG30",8,30,0.258870977
ENRO2malykwadrat,Area,0.95939,0.17218,0.93887,0.15797,0.0003,MCARI,"8 53JZ28,08_ZAG30",8,30,0.179468204
ENRO3duzykwadrat,Area,0.9902,0.18322,0.95643,0.16205,0.00055,MCARI,"8 53JZ28,08_ZAG30",8,30,0.185033327
ENRO3malykwadrat,Area,0.98845,0.15554,0.96605,0.13872,0.00025,MCARI,"8 53JZ28,08_ZAG30",8,30,0.157357479
ENRO4duzykwadrat,Area,0.93245,0.22415,0.89501,0.20273,0.00069,MCARI,"8 53JZ28,08_ZAG30",8,30,0.240388225
ENRO4malykwadrat,Area,0.95452,0.15992,0.93419,0.14306,0.00025,MCARI,"8 53JZ28,08_ZAG30",8,30,0.167539706
ENRO5duzykwadrat,Area,1.00074,0.22551,0.93165,0.1898,0.00068,MCARI,"8 53JZ28,08_ZAG30",8,30,0.225343246
ENRO5malykwadrat,Area,1.0414,0.18672,0.97202,0.14048,0.00023,MCARI,"8 53JZ28,08_ZAG30",8,30,0.1792971
POLO2duzykwadrat,Area,0.89607,0.26827,0.85584,0.24932,0.00052,MCARI,"8 53JZ28,08_ZAG30",8,30,0.299385093
POLO2malykwadrat,Area,0.98923,0.18143,0.95539,0.15984,0.00031,MCARI,"8 53JZ28,08_ZAG30",8,30,0.183405275
POLO3duzykwadrat,Area,0.85942,0.32136,0.78773,0.28902,0.00066,MCARI,"8 53JZ28,08_ZAG30",8,30,0.373926602
POLO3malykwadrat,Area,1.03482,0.21486,0.96301,0.18606,0.00028,MCARI,"8 53JZ28,08_ZAG30",8,30,0.207630313
POLO4duzykwadrat,Area,0.84115,0.33129,0.76762,0.29834,0.00075,MCARI,"8 53JZ28,08_ZAG30",8,30,0.393853653
POLO4malykwadrat,Area,1.02491,0.18507,0.96682,0.15083,0.0003,MCARI,"8 53JZ28,08_ZAG30",8,30,0.180571953
POLO5duzykwadrat,Area,0.93645,0.28847,0.86053,0.25516,0.0007,MCARI,"8 53JZ28,08_ZAG30",8,30,0.308046345
POLO5malykwadrat,Area,1.0323,0.17695,0.97543,0.138,0.00025,MCARI,"8 53JZ28,08_ZAG30",8,30,0.171413349
ENRO2duzykwadrat,Area,0.79498,0.13146,0.77765,0.12865,0.00061,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.165362651
ENRO2malykwadrat,Area,0.83325,0.07623,0.82408,0.07251,0.0003,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.091485149
ENRO3duzykwadrat,Area,0.84719,0.08235,0.8303,0.07794,0.00055,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.097203697
ENRO3malykwadrat,Area,0.85212,0.05918,0.84458,0.0557,0.00025,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.069450312
ENRO4duzykwadrat,Area,0.8268,0.11059,0.81083,0.10936,0.00069,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.133756652
ENRO4malykwadrat,Area,0.85316,0.0607,0.8457,0.05817,0.00025,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.071147264
ENRO5duzykwadrat,Area,0.84703,0.12248,0.81488,0.12595,0.00068,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.144599365
ENRO5malykwadrat,Area,0.88187,0.05717,0.85873,0.0496,0.00023,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.064828149
POLO2duzykwadrat,Area,0.7616,0.16076,0.74842,0.15907,0.00052,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.211081933
POLO2malykwadrat,Area,0.82198,0.08509,0.81358,0.08206,0.00031,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.103518334
POLO3duzykwadrat,Area,0.72932,0.20992,0.70552,0.20896,0.00066,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.287829759
POLO3malykwadrat,Area,0.83407,0.11219,0.81822,0.11289,0.00028,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.134509094
POLO4duzykwadrat,Area,0.71856,0.21711,0.70086,0.21652,0.00075,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.302145959
POLO4malykwadrat,Area,0.84919,0.06281,0.84193,0.06038,0.0003,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.073964602
POLO5duzykwadrat,Area,0.79158,0.17882,0.76534,0.18263,0.0007,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.225902625
POLO5malykwadrat,Area,0.87018,0.05674,0.85704,0.05352,0.00025,MCARI2,"8 53JZ28,08_ZAG30",8,30,0.0652049
ENRO2duzykwadrat,Area,0.23267,0.06171,0.23294,0.06138,0.00061,NDRE,"8 53JZ28,08_ZAG30",8,30,0.265225427
ENRO2malykwadrat,Area,0.23471,0.05818,0.23471,0.0581,0.0003,NDRE,"8 53JZ28,08_ZAG30",8,30,0.247880363
ENRO3duzykwadrat,Area,0.25128,0.05938,0.25127,0.05934,0.00055,NDRE,"8 53JZ28,08_ZAG30",8,30,0.236310092
ENRO3malykwadrat,Area,0.26112,0.05837,0.26109,0.05833,0.00025,NDRE,"8 53JZ28,08_ZAG30",8,30,0.223537071
ENRO4duzykwadrat,Area,0.28166,0.06385,0.2809,0.06287,0.00069,NDRE,"8 53JZ28,08_ZAG30",8,30,0.226691756
ENRO4malykwadrat,Area,0.29315,0.06427,0.29188,0.06279,0.00025,NDRE,"8 53JZ28,08_ZAG30",8,30,0.219239297
ENRO5duzykwadrat,Area,0.29214,0.06478,0.28971,0.0618,0.00068,NDRE,"8 53JZ28,08_ZAG30",8,30,0.221743
ENRO5malykwadrat,Area,0.30147,0.0632,0.29919,0.06055,0.00023,NDRE,"8 53JZ28,08_ZAG30",8,30,0.209639433
POLO2duzykwadrat,Area,0.22289,0.06007,0.22327,0.05968,0.00052,NDRE,"8 53JZ28,08_ZAG30",8,30,0.269505137
POLO2malykwadrat,Area,0.21948,0.05376,0.21956,0.05359,0.00031,NDRE,"8 53JZ28,08_ZAG30",8,30,0.244942592
POLO3duzykwadrat,Area,0.24559,0.06741,0.24557,0.06699,0.00066,NDRE,"8 53JZ28,08_ZAG30",8,30,0.27448186
POLO3malykwadrat,Area,0.23862,0.05512,0.2386,0.05488,0.00028,NDRE,"8 53JZ28,08_ZAG30",8,30,0.230994887
POLO4duzykwadrat,Area,0.26933,0.07481,0.26865,0.07388,0.00075,NDRE,"8 53JZ28,08_ZAG30",8,30,0.277763339
POLO4malykwadrat,Area,0.27,0.06314,0.26926,0.0621,0.0003,NDRE,"8 53JZ28,08_ZAG30",8,30,0.233851852
POLO5duzykwadrat,Area,0.29292,0.06865,0.29077,0.06631,0.0007,NDRE,"8 53JZ28,08_ZAG30",8,30,0.234364332
POLO5malykwadrat,Area,0.30523,0.06211,0.30312,0.05971,0.00025,NDRE,"8 53JZ28,08_ZAG30",8,30,0.203485896
